#x, y_1, y_2
32.870491, 0.380827, 3.106664
32.880489, 0.352951, 3.087429
32.890488, 0.327319, 3.067451
32.900486, 0.303744, 3.046817
32.910484, 0.282055, 3.025604
32.920483, 0.262095, 3.003882
32.930481, 0.243718, 2.981716
32.940479, 0.226791, 2.959166
32.950478, 0.211193, 2.936285
32.960476, 0.196814, 2.913124
32.970474, 0.183550, 2.889726
32.980473, 0.171308, 2.866132
32.990471, 0.160005, 2.842381
33.000469, 0.149561, 2.818505
33.010468, 0.139906, 2.794535
33.020466, 0.130975, 2.770500
33.030464, 0.122709, 2.746423
33.040462, 0.115052, 2.722329
33.050461, 0.107957, 2.698238
33.060459, 0.101377, 2.674169
33.070457, 0.095272, 2.650138
33.080456, 0.089603, 2.626161
33.090454, 0.084336, 2.602253
33.100452, 0.079438, 2.578425
33.110451, 0.074882, 2.554689
33.120449, 0.070641, 2.531055
33.130447, 0.066690, 2.507533
33.140446, 0.063007, 2.484129
33.150444, 0.059572, 2.460853
33.160442, 0.056365, 2.437711
33.170441, 0.053370, 2.414708
33.180439, 0.050572, 2.391849
33.190437, 0.047954, 2.369140
33.200436, 0.045505, 2.346585
33.210434, 0.043212, 2.324187
33.220432, 0.041063, 2.301950
33.230431, 0.039048, 2.279875
33.240429, 0.037159, 2.257967
33.250427, 0.035385, 2.236226
33.260426, 0.033719, 2.214655
33.270424, 0.032153, 2.193255
33.280422, 0.030680, 2.172028
33.290421, 0.029295, 2.150974
33.300419, 0.027990, 2.130095
33.310417, 0.026761, 2.109390
33.320415, 0.025603, 2.088861
33.330414, 0.024511, 2.068507
33.340412, 0.023480, 2.048329
33.350410, 0.022507, 2.028326
33.360409, 0.021587, 2.008500
33.370407, 0.020718, 1.988848
33.380405, 0.019896, 1.969372
33.390404, 0.019119, 1.950070
33.400402, 0.018383, 1.930942
33.410400, 0.017686, 1.911988
33.420399, 0.017025, 1.893206
33.430397, 0.016398, 1.874596
33.440395, 0.015804, 1.856157
33.450394, 0.015240, 1.837889
33.460392, 0.014705, 1.819790
33.470390, 0.014196, 1.801860
33.480389, 0.013713, 1.784097
33.490387, 0.013253, 1.766501
33.500385, 0.012816, 1.749070
33.510384, 0.012399, 1.731804
33.520382, 0.012003, 1.714700
33.530380, 0.011626, 1.697759
33.540379, 0.011266, 1.680979
33.550377, 0.010923, 1.664358
33.560375, 0.010596, 1.647897
33.570374, 0.010284, 1.631592
33.580372, 0.009987, 1.615444
33.590370, 0.009703, 1.599451
33.600368, 0.009431, 1.583612
33.610367, 0.009172, 1.567925
33.620365, 0.008924, 1.552390
33.630363, 0.008686, 1.537004
33.640362, 0.008460, 1.521768
33.650360, 0.008243, 1.506679
33.660358, 0.008035, 1.491736
33.670357, 0.007836, 1.476939
33.680355, 0.007646, 1.462285
33.690353, 0.007463, 1.447774
33.700352, 0.007288, 1.433404
33.710350, 0.007121, 1.419175
33.720348, 0.006960, 1.405084
33.730347, 0.006806, 1.391131
33.740345, 0.006658, 1.377314
33.750343, 0.006516, 1.363633
33.760342, 0.006380, 1.350085
33.770340, 0.006249, 1.336671
33.780338, 0.006123, 1.323388
33.790337, 0.006003, 1.310235
33.800335, 0.005887, 1.297211
33.810333, 0.005775, 1.284315
33.820332, 0.005668, 1.271546
33.830330, 0.005565, 1.258903
33.840328, 0.005467, 1.246384
33.850327, 0.005371, 1.233988
33.860325, 0.005280, 1.221715
33.870323, 0.005192, 1.209562
33.880322, 0.005108, 1.197529
33.890320, 0.005026, 1.185615
33.900318, 0.004948, 1.173818
33.910316, 0.004873, 1.162138
33.920315, 0.004800, 1.150574
33.930313, 0.004731, 1.139123
33.940311, 0.004664, 1.127786
33.950310, 0.004599, 1.116560
33.960308, 0.004537, 1.105446
33.970306, 0.004477, 1.094442
33.980305, 0.004420, 1.083547
33.990303, 0.004364, 1.072759
34.000301, 0.004311, 1.062078
34.010300, 0.004260, 1.051503
34.020298, 0.004211, 1.041033
34.030296, 0.004164, 1.030666
34.040295, 0.004118, 1.020403
34.050293, 0.004075, 1.010241
34.060291, 0.004033, 1.000179
34.070290, 0.003992, 0.990218
34.080288, 0.003953, 0.980355
34.090286, 0.003916, 0.970590
34.100285, 0.003881, 0.960923
34.110283, 0.003846, 0.951351
34.120281, 0.003813, 0.941874
34.130280, 0.003782, 0.932491
34.140278, 0.003752, 0.923201
34.150276, 0.003723, 0.914004
34.160275, 0.003695, 0.904898
34.170273, 0.003669, 0.895882
34.180271, 0.003644, 0.886956
34.190269, 0.003620, 0.878119
34.200268, 0.003597, 0.869370
34.210266, 0.003575, 0.860707
34.220264, 0.003554, 0.852131
34.230263, 0.003534, 0.843640
34.240261, 0.003515, 0.835233
34.250259, 0.003498, 0.826910
34.260258, 0.003481, 0.818670
34.270256, 0.003465, 0.810512
34.280254, 0.003450, 0.802435
34.290253, 0.003436, 0.794438
34.300251, 0.003423, 0.786521
34.310249, 0.003410, 0.778683
34.320248, 0.003399, 0.770923
34.330246, 0.003388, 0.763240
34.340244, 0.003379, 0.755633
34.350243, 0.003369, 0.748102
34.360241, 0.003361, 0.740646
34.370239, 0.003354, 0.733265
34.380238, 0.003347, 0.725957
34.390236, 0.003341, 0.718722
34.400234, 0.003336, 0.711558
34.410233, 0.003331, 0.704467
34.420231, 0.003328, 0.697445
34.430229, 0.003325, 0.690494
34.440228, 0.003322, 0.683612
34.450226, 0.003321, 0.676799
34.460224, 0.003320, 0.670053
34.470222, 0.003319, 0.663375
34.480221, 0.003319, 0.656763
34.490219, 0.003320, 0.650217
34.500217, 0.003322, 0.643737
34.510216, 0.003324, 0.637321
34.520214, 0.003327, 0.630969
34.530212, 0.003331, 0.624680
34.540211, 0.003335, 0.618454
34.550209, 0.003340, 0.612290
34.560207, 0.003345, 0.606188
34.570206, 0.003351, 0.600146
34.580204, 0.003358, 0.594165
34.590202, 0.003365, 0.588243
34.600201, 0.003373, 0.582380
34.610199, 0.003382, 0.576576
34.620197, 0.003391, 0.570830
34.630196, 0.003401, 0.565141
34.640194, 0.003411, 0.559509
34.650192, 0.003422, 0.553933
34.660191, 0.003434, 0.548413
34.670189, 0.003446, 0.542947
34.680187, 0.003459, 0.537536
34.690186, 0.003472, 0.532180
34.700184, 0.003486, 0.526876
34.710182, 0.003501, 0.521626
34.720181, 0.003516, 0.516428
34.730179, 0.003532, 0.511282
34.740177, 0.003548, 0.506187
34.750175, 0.003565, 0.501143
34.760174, 0.003583, 0.496150
34.770172, 0.003601, 0.491206
34.780170, 0.003620, 0.486311
34.790169, 0.003640, 0.481466
34.800167, 0.003660, 0.476669
34.810165, 0.003681, 0.471920
34.820164, 0.003702, 0.467218
34.830162, 0.003725, 0.462563
34.840160, 0.003747, 0.457954
34.850159, 0.003771, 0.453392
34.860157, 0.003795, 0.448875
34.870155, 0.003820, 0.444404
34.880154, 0.003845, 0.439977
34.890152, 0.003871, 0.435594
34.900150, 0.003898, 0.431255
34.910149, 0.003926, 0.426959
34.920147, 0.003954, 0.422706
34.930145, 0.003983, 0.418496
34.940144, 0.004013, 0.414327
34.950142, 0.004043, 0.410201
34.960140, 0.004074, 0.406115
34.970139, 0.004106, 0.402071
34.980137, 0.004139, 0.398066
34.990135, 0.004172, 0.394102
35.000134, 0.004206, 0.390178
35.010132, 0.004241, 0.386292
35.020130, 0.004277, 0.382446
35.030128, 0.004313, 0.378638
35.040127, 0.004350, 0.374868
35.050125, 0.004388, 0.371135
35.060123, 0.004427, 0.367440
35.070122, 0.004467, 0.363782
35.080120, 0.004508, 0.360160
35.090118, 0.004549, 0.356575
35.100117, 0.004591, 0.353026
35.110115, 0.004635, 0.349512
35.120113, 0.004679, 0.346033
35.130112, 0.004724, 0.342588
35.140110, 0.004770, 0.339179
35.150108, 0.004816, 0.335803
35.160107, 0.004864, 0.332461
35.170105, 0.004913, 0.329153
35.180103, 0.004963, 0.325877
35.190102, 0.005014, 0.322635
35.200100, 0.005065, 0.319425
35.210098, 0.005118, 0.316247
35.220097, 0.005172, 0.313100
35.230095, 0.005227, 0.309986
35.240093, 0.005283, 0.306902
35.250092, 0.005340, 0.303849
35.260090, 0.005398, 0.300827
35.270088, 0.005457, 0.297835
35.280087, 0.005517, 0.294873
35.290085, 0.005579, 0.291940
35.300083, 0.005642, 0.289037
35.310081, 0.005706, 0.286163
35.320080, 0.005771, 0.283318
35.330078, 0.005837, 0.280501
35.340076, 0.005905, 0.277712
35.350075, 0.005974, 0.274952
35.360073, 0.006044, 0.272218
35.370071, 0.006115, 0.269513
35.380070, 0.006188, 0.266834
35.390068, 0.006262, 0.264182
35.400066, 0.006338, 0.261557
35.410065, 0.006415, 0.258958
35.420063, 0.006493, 0.256385
35.430061, 0.006573, 0.253838
35.440060, 0.006655, 0.251316
35.450058, 0.006738, 0.248820
35.460056, 0.006822, 0.246348
35.470055, 0.006908, 0.243902
35.480053, 0.006996, 0.241479
35.490051, 0.007085, 0.239082
35.500050, 0.007176, 0.236708
35.510048, 0.007269, 0.234358
35.520046, 0.007363, 0.232031
35.530045, 0.007459, 0.229728
35.540043, 0.007557, 0.227448
35.550041, 0.007656, 0.225190
35.560040, 0.007758, 0.222956
35.570038, 0.007861, 0.220743
35.580036, 0.007966, 0.218553
35.590034, 0.008073, 0.216385
35.600033, 0.008182, 0.214239
35.610031, 0.008293, 0.212114
35.620029, 0.008406, 0.210010
35.630028, 0.008521, 0.207928
35.640026, 0.008639, 0.205866
35.650024, 0.008758, 0.203826
35.660023, 0.008880, 0.201805
35.670021, 0.009004, 0.199805
35.680019, 0.009130, 0.197825
35.690018, 0.009258, 0.195865
35.700016, 0.009389, 0.193924
35.710014, 0.009522, 0.192003
35.720013, 0.009658, 0.190101
35.730011, 0.009796, 0.188219
35.740009, 0.009936, 0.186355
35.750008, 0.010079, 0.184510
35.760006, 0.010225, 0.182683
35.770004, 0.010374, 0.180875
35.780003, 0.010525, 0.179085
35.790001, 0.010679, 0.177313
35.799999, 0.010836, 0.175559
35.809998, 0.010995, 0.173823
35.819996, 0.011158, 0.172103
35.829994, 0.011323, 0.170402
35.839993, 0.011492, 0.168717
35.849991, 0.011664, 0.167049
35.859989, 0.011838, 0.165398
35.869987, 0.012016, 0.163764
35.879986, 0.012198, 0.162146
35.889984, 0.012382, 0.160544
35.899982, 0.012570, 0.158959
35.909981, 0.012762, 0.157389
35.919979, 0.012957, 0.155835
35.929977, 0.013155, 0.154297
35.939976, 0.013358, 0.152774
35.949974, 0.013564, 0.151267
35.959972, 0.013773, 0.149775
35.969971, 0.013987, 0.148298
35.979969, 0.014204, 0.146835
35.989967, 0.014426, 0.145388
35.999966, 0.014651, 0.143955
36.009964, 0.014881, 0.142537
36.019962, 0.015115, 0.141132
36.029961, 0.015353, 0.139742
36.039959, 0.015596, 0.138366
36.049957, 0.015843, 0.137004
36.059956, 0.016095, 0.135656
36.069954, 0.016352, 0.134321
36.079952, 0.016613, 0.133000
36.089951, 0.016879, 0.131692
36.099949, 0.017150, 0.130397
36.109947, 0.017425, 0.129116
36.119946, 0.017706, 0.127847
36.129944, 0.017993, 0.126591
36.139942, 0.018284, 0.125348
36.149940, 0.018581, 0.124118
36.159939, 0.018884, 0.122900
36.169937, 0.019192, 0.121694
36.179935, 0.019505, 0.120500
36.189934, 0.019825, 0.119319
36.199932, 0.020150, 0.118149
36.209930, 0.020482, 0.116991
36.219929, 0.020820, 0.115846
36.229927, 0.021164, 0.114711
36.239925, 0.021514, 0.113588
36.249924, 0.021871, 0.112477
36.259922, 0.022235, 0.111377
36.269920, 0.022605, 0.110288
36.279919, 0.022983, 0.109210
36.289917, 0.023367, 0.108143
36.299915, 0.023759, 0.107087
36.309914, 0.024157, 0.106041
36.319912, 0.024564, 0.105006
36.329910, 0.024978, 0.103982
36.339909, 0.025399, 0.102968
36.349907, 0.025829, 0.101965
36.359905, 0.026266, 0.100971
36.369904, 0.026712, 0.099988
36.379902, 0.027166, 0.099015
36.389900, 0.027629, 0.098052
36.399899, 0.028100, 0.097098
36.409897, 0.028580, 0.096155
36.419895, 0.029069, 0.095221
36.429893, 0.029568, 0.094296
36.439892, 0.030075, 0.093381
36.449890, 0.030593, 0.092475
36.459888, 0.031120, 0.091579
36.469887, 0.031657, 0.090692
36.479885, 0.032204, 0.089813
36.489883, 0.032761, 0.088944
36.499882, 0.033329, 0.088084
36.509880, 0.033907, 0.087232
36.519878, 0.034497, 0.086390
36.529877, 0.035097, 0.085556
36.539875, 0.035709, 0.084730
36.549873, 0.036332, 0.083913
36.559872, 0.036968, 0.083104
36.569870, 0.037615, 0.082304
36.579868, 0.038274, 0.081512
36.589867, 0.038946, 0.080728
36.599865, 0.039631, 0.079952
36.609863, 0.040328, 0.079184
36.619862, 0.041039, 0.078424
36.629860, 0.041763, 0.077672
36.639858, 0.042501, 0.076928
36.649857, 0.043253, 0.076191
36.659855, 0.044019, 0.075463
36.669853, 0.044800, 0.074741
36.679852, 0.045596, 0.074027
36.689850, 0.046406, 0.073321
36.699848, 0.047232, 0.072621
36.709846, 0.048074, 0.071930
36.719845, 0.048932, 0.071245
36.729843, 0.049806, 0.070567
36.739841, 0.050696, 0.069897
36.749840, 0.051604, 0.069233
36.759838, 0.052529, 0.068577
36.769836, 0.053472, 0.067927
36.779835, 0.054432, 0.067284
36.789833, 0.055411, 0.066648
36.799831, 0.056408, 0.066018
36.809830, 0.057425, 0.065395
36.819828, 0.058460, 0.064779
36.829826, 0.059516, 0.064169
36.839825, 0.060592, 0.063565
36.849823, 0.061688, 0.062968
36.859821, 0.062805, 0.062377
36.869820, 0.063944, 0.061793
36.879818, 0.065104, 0.061214
36.889816, 0.066287, 0.060642
36.899815, 0.067492, 0.060076
36.909813, 0.068720, 0.059516
36.919811, 0.069972, 0.058961
36.929810, 0.071247, 0.058413
36.939808, 0.072548, 0.057871
36.949806, 0.073873, 0.057334
36.959805, 0.075223, 0.056803
36.969803, 0.076599, 0.056278
36.979801, 0.078002, 0.055758
36.989799, 0.079431, 0.055244
36.999798, 0.080888, 0.054735
37.009796, 0.082373, 0.054232
37.019794, 0.083887, 0.053735
37.029793, 0.085429, 0.053242
37.039791, 0.087001, 0.052755
37.049789, 0.088604, 0.052274
37.059788, 0.090237, 0.051797
37.069786, 0.091901, 0.051326
37.079784, 0.093598, 0.050860
37.089783, 0.095327, 0.050399
37.099781, 0.097090, 0.049943
37.109779, 0.098886, 0.049492
37.119778, 0.100717, 0.049046
37.129776, 0.102583, 0.048605
37.139774, 0.104485, 0.048169
37.149773, 0.106424, 0.047737
37.159771, 0.108400, 0.047311
37.169769, 0.110414, 0.046889
37.179768, 0.112467, 0.046472
37.189766, 0.114559, 0.046059
37.199764, 0.116692, 0.045652
37.209763, 0.118866, 0.045248
37.219761, 0.121082, 0.044850
37.229759, 0.123341, 0.044456
37.239758, 0.125643, 0.044066
37.249756, 0.127990, 0.043680
37.259754, 0.130382, 0.043300
37.269753, 0.132820, 0.042923
37.279751, 0.135306, 0.042551
37.289749, 0.137839, 0.042183
37.299747, 0.140422, 0.041819
37.309746, 0.143054, 0.041460
37.319744, 0.145737, 0.041104
37.329742, 0.148472, 0.040753
37.339741, 0.151260, 0.040406
37.349739, 0.154102, 0.040063
37.359737, 0.156999, 0.039724
37.369736, 0.159951, 0.039390
37.379734, 0.162961, 0.039059
37.389732, 0.166030, 0.038732
37.399731, 0.169157, 0.038409
37.409729, 0.172346, 0.038090
37.419727, 0.175596, 0.037774
37.429726, 0.178909, 0.037463
37.439724, 0.182286, 0.037155
37.449722, 0.185728, 0.036852
37.459721, 0.189237, 0.036551
37.469719, 0.192815, 0.036255
37.479717, 0.196461, 0.035962
37.489716, 0.200179, 0.035673
37.499714, 0.203968, 0.035388
37.509712, 0.207831, 0.035106
37.519711, 0.211768, 0.034828
37.529709, 0.215782, 0.034554
37.539707, 0.219874, 0.034283
37.549706, 0.224046, 0.034015
37.559704, 0.228298, 0.033751
37.569702, 0.232633, 0.033491
37.579700, 0.237052, 0.033234
37.589699, 0.241556, 0.032980
37.599697, 0.246149, 0.032730
37.609695, 0.250830, 0.032484
37.619694, 0.255602, 0.032240
37.629692, 0.260467, 0.032000
37.639690, 0.265426, 0.031764
37.649689, 0.270482, 0.031530
37.659687, 0.275636, 0.031300
37.669685, 0.280889, 0.031073
37.679684, 0.286245, 0.030850
37.689682, 0.291705, 0.030630
37.699680, 0.297271, 0.030413
37.709679, 0.302946, 0.030199
37.719677, 0.308730, 0.029989
37.729675, 0.314627, 0.029781
37.739674, 0.320638, 0.029577
37.749672, 0.326767, 0.029376
37.759670, 0.333014, 0.029179
37.769669, 0.339383, 0.028984
37.779667, 0.345875, 0.028792
37.789665, 0.352494, 0.028604
37.799664, 0.359241, 0.028419
37.809662, 0.366120, 0.028237
37.819660, 0.373132, 0.028058
37.829659, 0.380281, 0.027882
37.839657, 0.387568, 0.027709
37.849655, 0.394998, 0.027539
37.859653, 0.402571, 0.027373
37.869652, 0.410292, 0.027209
37.879650, 0.418163, 0.027049
37.889648, 0.426187, 0.026891
37.899647, 0.434367, 0.026737
37.909645, 0.442706, 0.026586
37.919643, 0.451207, 0.026438
37.929642, 0.459873, 0.026293
37.939640, 0.468708, 0.026151
37.949638, 0.477714, 0.026012
37.959637, 0.486896, 0.025876
37.969635, 0.496256, 0.025743
37.979633, 0.505797, 0.025613
37.989632, 0.515525, 0.025487
37.999630, 0.525441, 0.025363
38.009628, 0.535550, 0.025243
38.019627, 0.545855, 0.025126
38.029625, 0.556361, 0.025012
38.039623, 0.567071, 0.024901
38.049622, 0.577989, 0.024793
38.059620, 0.589118, 0.024688
38.069618, 0.600465, 0.024587
38.079617, 0.612031, 0.024489
38.089615, 0.623822, 0.024394
38.099613, 0.635842, 0.024302
38.109612, 0.648095, 0.024213
38.119610, 0.660586, 0.024128
38.129608, 0.673320, 0.024046
38.139606, 0.686301, 0.023968
38.149605, 0.699533, 0.023892
38.159603, 0.713022, 0.023821
38.169601, 0.726773, 0.023752
38.179600, 0.740791, 0.023687
38.189598, 0.755080, 0.023626
38.199596, 0.769647, 0.023568
38.209595, 0.784495, 0.023514
38.219593, 0.799632, 0.023463
38.229591, 0.815062, 0.023416
38.239590, 0.830790, 0.023373
38.249588, 0.846824, 0.023333
38.259586, 0.863167, 0.023298
38.269585, 0.879827, 0.023266
38.279583, 0.896810, 0.023238
38.289581, 0.914121, 0.023214
38.299580, 0.931767, 0.023194
38.309578, 0.949754, 0.023178
38.319576, 0.968088, 0.023166
38.329575, 0.986777, 0.023159
38.339573, 1.005827, 0.023156
38.349571, 1.025245, 0.023157
38.359570, 1.045038, 0.023163
38.369568, 1.065212, 0.023174
38.379566, 1.085776, 0.023189
38.389565, 1.106736, 0.023209
38.399563, 1.128101, 0.023233
38.409561, 1.149876, 0.023263
38.419559, 1.172071, 0.023298
38.429558, 1.194693, 0.023338
38.439556, 1.217751, 0.023383
38.449554, 1.241252, 0.023434
38.459553, 1.265204, 0.023491
38.469551, 1.289617, 0.023553
38.479549, 1.314498, 0.023621
38.489548, 1.339856, 0.023696
38.499546, 1.365701, 0.023776
38.509544, 1.392041, 0.023863
38.519543, 1.418885, 0.023957
38.529541, 1.446243, 0.024057
38.539539, 1.474124, 0.024164
38.549538, 1.502538, 0.024279
38.559536, 1.531494, 0.024401
38.569534, 1.561003, 0.024531
38.579533, 1.591074, 0.024668
38.589531, 1.621718, 0.024814
38.599529, 1.652945, 0.024968
38.609528, 1.684766, 0.025131
38.619526, 1.717191, 0.025304
38.629524, 1.750232, 0.025485
38.639523, 1.783898, 0.025676
38.649521, 1.818202, 0.025877
38.659519, 1.853154, 0.026089
38.669518, 1.888767, 0.026312
38.679516, 1.925051, 0.026546
38.689514, 1.962019, 0.026791
38.699512, 1.999683, 0.027049
38.709511, 2.038054, 0.027319
38.719509, 2.077145, 0.027603
38.729507, 2.116967, 0.027900
38.739506, 2.157535, 0.028212
38.749504, 2.198859, 0.028538
38.759502, 2.240954, 0.028881
38.769501, 2.283832, 0.029239
38.779499, 2.327505, 0.029614
38.789497, 2.371987, 0.030008
38.799496, 2.417292, 0.030419
38.809494, 2.463432, 0.030850
38.819492, 2.510420, 0.031302
38.829491, 2.558271, 0.031775
38.839489, 2.606998, 0.032270
38.849487, 2.656614, 0.032788
38.859486, 2.707133, 0.033331
38.869484, 2.758569, 0.033901
38.879482, 2.810935, 0.034497
38.889481, 2.864244, 0.035121
38.899479, 2.918511, 0.035776
38.909477, 2.973749, 0.036463
38.919476, 3.029971, 0.037182
38.929474, 3.087191, 0.037937
38.939472, 3.145421, 0.038729
38.949471, 3.204675, 0.039560
38.959469, 3.264965, 0.040432
38.969467, 3.326304, 0.041348
38.979465, 3.388704, 0.042309
38.989464, 3.452177, 0.043320
38.999462, 3.516734, 0.044382
39.009460, 3.582386, 0.045499
39.019459, 3.649144, 0.046674
39.029457, 3.717017, 0.047911
39.039455, 3.786015, 0.049213
39.049454, 3.856146, 0.050584
39.059452, 3.927417, 0.052028
39.069450, 3.999835, 0.053551
39.079449, 4.073406, 0.055158
39.089447, 4.148134, 0.056853
39.099445, 4.224021, 0.058643
39.109444, 4.301071, 0.060534
39.119442, 4.379282, 0.062532
39.129440, 4.458652, 0.064645
39.139439, 4.539178, 0.066881
39.149437, 4.620854, 0.069248
39.159435, 4.703672, 0.071755
39.169434, 4.787620, 0.074413
39.179432, 4.872684, 0.077231
39.189430, 4.958848, 0.080222
39.199429, 5.046091, 0.083398
39.209427, 5.134388, 0.086773
39.219425, 5.223710, 0.090360
39.229424, 5.314024, 0.094177
39.239422, 5.405291, 0.098239
39.249420, 5.497466, 0.102567
39.259418, 5.590499, 0.107180
39.269417, 5.684334, 0.112100
39.279415, 5.778904, 0.117351
39.289413, 5.874137, 0.122959
39.299412, 5.969952, 0.128953
39.309410, 6.066256, 0.135361
39.319408, 6.162947, 0.142219
39.329407, 6.259911, 0.149562
39.339405, 6.357022, 0.157429
39.349403, 6.454139, 0.165862
39.359402, 6.551106, 0.174909
39.369400, 6.647753, 0.184618
39.379398, 6.743889, 0.195045
39.389397, 6.839306, 0.206248
39.399395, 6.933775, 0.218291
39.409393, 7.027043, 0.231244
39.419392, 7.118835, 0.245181
39.429390, 7.208849, 0.260184
39.439388, 7.296758, 0.276338
39.449387, 7.382202, 0.293738
39.459385, 7.464793, 0.312485
39.469383, 7.544109, 0.332687
39.479382, 7.619697, 0.354458
39.489380, 7.691065, 0.377922
39.499378, 7.757688, 0.403209
39.509377, 7.819002, 0.430457
39.519375, 7.874410, 0.459810
39.529373, 7.923276, 0.491419
39.539371, 7.964932, 0.525441
39.549370, 7.998677, 0.562038
39.559368, 8.023784, 0.601373
39.569366, 8.039500, 0.643613
39.579365, 8.045060, 0.688920
39.589363, 8.039689, 0.737454
39.599361, 8.022615, 0.789369
39.609360, 7.993083, 0.844803
39.619358, 7.950367, 0.903881
39.629356, 7.893789, 0.966704
39.639355, 7.822736, 1.033347
39.649353, 7.736683, 1.103849
39.659351, 7.635212, 1.178212
39.669350, 7.518040, 1.256389
39.679348, 7.385033, 1.338281
39.689346, 7.236237, 1.423730
39.699345, 7.071888, 1.512518
39.709343, 6.892435, 1.604356
39.719341, 6.698546, 1.698892
39.729340, 6.491114, 1.795704
39.739338, 6.271253, 1.894308
39.749336, 6.040287, 1.994161
39.759335, 5.799734, 2.094673
39.769333, 5.551272, 2.195212
39.779331, 5.296711, 2.295122
39.789330, 5.037948, 2.393736
39.799328, 4.776921, 2.490394
39.809326, 4.515567, 2.584454
39.819324, 4.255770, 2.675313
39.829323, 3.999320, 2.762414
39.839321, 3.747873, 2.845268
39.849319, 3.502919, 2.923452
39.859318, 3.265759, 2.996624
39.869316, 3.037487, 3.064520
39.879314, 2.818983, 3.126960
39.889313, 2.610918, 3.183838
39.899311, 2.413754, 3.235127
39.909309, 2.227765, 3.280864
39.919308, 2.053050, 3.321146
39.929306, 1.889557, 3.356119
39.939304, 1.737101, 3.385973
39.949303, 1.595389, 3.410932
39.959301, 1.464044, 3.431240
39.969299, 1.342620, 3.447162
39.979298, 1.230626, 3.458973
39.989296, 1.127537, 3.466950
39.999294, 1.032815, 3.471372
40.009293, 0.945912, 3.472511
40.019291, 0.866290, 3.470633
40.029289, 0.793419, 3.465992
40.039288, 0.726787, 3.458832
40.049286, 0.665908, 3.449382
40.059284, 0.610317, 3.437858
40.069283, 0.559578, 3.424461
40.079281, 0.513282, 3.409379
40.089279, 0.471048, 3.392785
40.099277, 0.432524, 3.374839
40.109276, 0.397384, 3.355687
40.119274, 0.365327, 3.335465
40.129272, 0.336077, 3.314296
40.139271, 0.309383, 3.292292
40.149269, 0.285013, 3.269555
40.159267, 0.262757, 3.246178
40.169266, 0.242424, 3.222245
40.179264, 0.223838, 3.197834
40.189262, 0.206841, 3.173014
40.199261, 0.191288, 3.147847
40.209259, 0.177050, 3.122390
40.219257, 0.164006, 3.096694
40.229256, 0.152050, 3.070806
40.239254, 0.141083, 3.044767
40.249252, 0.131018, 3.018615
40.259251, 0.121774, 2.992384
40.269249, 0.113277, 2.966104
40.279247, 0.105463, 2.939803
40.289246, 0.098271, 2.913506
40.299244, 0.091647, 2.887234
40.309242, 0.085542, 2.861007
40.319241, 0.079911, 2.834845
40.329239, 0.074713, 2.808762
40.339237, 0.069912, 2.782773
40.349236, 0.065473, 2.756891
40.359234, 0.061368, 2.731127
40.369232, 0.057567, 2.705491
40.379230, 0.054046, 2.679994
40.389229, 0.050782, 2.654642
40.399227, 0.047753, 2.629444
40.409225, 0.044941, 2.604405
40.419224, 0.042329, 2.579532
40.429222, 0.039900, 2.554828
40.439220, 0.037639, 2.530299
40.449219, 0.035535, 2.505949
40.459217, 0.033574, 2.481780
40.469215, 0.031746, 2.457795
40.479214, 0.030040, 2.433997
40.489212, 0.028448, 2.410388
40.499210, 0.026959, 2.386970
40.509209, 0.025568, 2.363744
40.519207, 0.024266, 2.340711
40.529205, 0.023048, 2.317872
40.539204, 0.021906, 2.295227
40.549202, 0.020836, 2.272778
40.559200, 0.019832, 2.250524
40.569199, 0.018889, 2.228465
40.579197, 0.018004, 2.206601
40.589195, 0.017173, 2.184932
40.599194, 0.016390, 2.163458
40.609192, 0.015654, 2.142178
40.619190, 0.014961, 2.121092
40.629189, 0.014309, 2.100198
40.639187, 0.013693, 2.079497
40.649185, 0.013113, 2.058986
40.659184, 0.012565, 2.038666
40.669182, 0.012048, 2.018536
40.679180, 0.011559, 1.998594
40.689178, 0.011098, 1.978839
40.699177, 0.010661, 1.959270
40.709175, 0.010247, 1.939886
40.719173, 0.009856, 1.920686
40.729172, 0.009485, 1.901669
40.739170, 0.009134, 1.882833
40.749168, 0.008800, 1.864176
40.759167, 0.008484, 1.845698
40.769165, 0.008184, 1.827398
40.779163, 0.007899, 1.809274
40.789162, 0.007628, 1.791324
40.799160, 0.007371, 1.773547
40.809158, 0.007126, 1.755942
40.819157, 0.006893, 1.738508
40.829155, 0.006672, 1.721243
40.839153, 0.006461, 1.704145
40.849152, 0.006260, 1.687214
40.859150, 0.006068, 1.670448
40.869148, 0.005885, 1.653844
40.879147, 0.005711, 1.637403
40.889145, 0.005545, 1.621123
40.899143, 0.005386, 1.605001
40.909142, 0.005234, 1.589038
40.919140, 0.005089, 1.573231
40.929138, 0.004951, 1.557579
40.939137, 0.004819, 1.542080
40.949135, 0.004692, 1.526733
40.959133, 0.004571, 1.511538
40.969131, 0.004455, 1.496491
40.979130, 0.004344, 1.481593
40.989128, 0.004238, 1.466842
40.999126, 0.004136, 1.452235
41.009125, 0.004039, 1.437773
41.019123, 0.003945, 1.423453
41.029121, 0.003856, 1.409275
41.039120, 0.003770, 1.395237
41.049118, 0.003688, 1.381337
41.059116, 0.003608, 1.367574
41.069115, 0.003533, 1.353948
41.079113, 0.003460, 1.340456
